AL	AP	DAL	StartOffset	EndOffset	LAAL	NumChunks	DiscontinuitySum	DiscontinuityAve	DiscontinuityNum	RTF
1603.547	0.257	1214.492	1037.275	420.0	1603.547	2	1094.331	1094.331	1	1.18
2029.965	0.4	2038.327	2038.327	260.0	2029.965	2	53.061	53.061	1	1.115
1023.037	0.884	1035.61	1035.61	520.0	1023.037	2	294.512	294.512	1	1.322
1829.82	0.688	2025.08	2025.08	646.259	1829.82	2	0.0	0.0	0	1.306
1995.692	0.537	1995.692	1995.692	740.0	1995.692	1	0.0	0.0	0	1.398
1617.184	0.535	1617.184	1617.184	460.0	1617.184	1	0.0	0.0	0	1.305
2099.517	0.322	2019.093	2019.093	100.0	2099.517	2	140.771	140.771	1	1.042
1473.069	0.316	1152.524	1031.339	200.0	1473.069	2	816.961	816.961	1	1.094
944.583	1.017	1036.345	1036.345	940.0	944.583	2	31.383	31.383	1	1.763
1069.588	0.864	1069.588	1024.992	920.0	1069.588	2	522.222	522.222	1	1.528
1436.441	0.344	1152.468	1034.907	1420.0	1436.441	2	733.152	733.152	1	1.75
1629.862	0.191	1194.352	1028.265	260.0	1629.862	2	1102.721	1102.721	1	1.112
1381.471	0.341	1106.206	1033.089	960.0	1381.471	2	615.102	615.102	1	1.523
1593.04	0.221	1188.634	1037.785	240.0	1593.04	2	1044.671	1044.671	1	1.106
1346.096	0.326	1063.654	1025.867	340.0	1346.096	2	642.948	642.948	1	1.181
1628.663	0.216	1203.525	1030.964	260.0	1628.663	2	1160.771	1160.771	1	1.109
1558.684	0.254	1175.199	1022.313	220.0	1558.684	2	1060.907	1060.907	1	1.096
2043.847	0.197	1454.926	1032.367	140.0	2043.847	2	1957.959	1957.959	1	1.042
2018.003	0.391	2015.689	2015.689	260.0	2018.003	2	100.907	100.907	1	1.113
1296.503	0.559	1135.838	1030.573	980.0	1296.503	2	727.982	727.982	1	1.508
1568.235	0.54	1568.235	1568.235	460.0	1568.235	1	0.0	0.0	0	1.317
2608.206	0.212	2608.206	2608.206	440.0	2608.206	1	0.0	0.0	0	1.179
1526.294	0.314	1191.817	1040.486	560.0	1526.294	2	909.841	909.841	1	1.251
941.375	0.92	1022.612	1022.612	500.0	941.375	2	165.533	165.533	1	1.356
1287.115	0.411	1056.276	1029.539	240.0	1287.115	2	526.712	526.712	1	1.13
1011.523	0.863	1022.711	1022.711	560.0	1011.523	2	429.342	429.342	1	1.34
1109.464	0.829	1109.464	1046.875	540.0	1109.464	2	596.372	596.372	1	1.282
1803.737	0.539	1803.737	1803.737	800.0	1803.737	1	0.0	0.0	0	1.478
1747.135	0.545	1747.135	1747.135	880.0	1747.135	1	0.0	0.0	0	1.549
2026.361	0.711	2026.361	2026.361	525.578	2026.361	2	0.0	0.0	0	1.266
965.683	0.915	1035.044	1035.044	220.0	965.683	2	131.973	131.973	1	1.152
1679.009	1.023	2029.576	2029.576	608.209	1679.009	2	0.0	0.0	0	1.28
1408.499	1.102	1408.499	1408.499	720.0	1408.499	1	0.0	0.0	0	1.563
1704.781	0.963	2020.646	2020.646	200.0	1704.781	2	172.381	172.381	1	1.084
2036.143	0.267	2036.143	2036.143	660.0	2036.143	1	0.0	0.0	0	1.346
1233.242	0.559	1080.317	1045.466	300.0	1233.242	2	575.102	575.102	1	1.163
1044.423	0.849	1044.423	1033.238	400.0	1044.423	2	522.222	522.222	1	1.23
986.364	0.903	1043.091	1043.091	200.0	986.364	2	250.023	250.023	1	1.132
1290.66	0.537	1122.255	1030.666	260.0	1290.66	2	800.862	800.862	1	1.129
1555.552	0.38	1249.248	1028.647	640.0	1555.552	2	1150.431	1150.431	1	1.261
1574.491	0.305	1217.375	1023.253	700.0	1574.491	2	1200.771	1200.771	1	1.294
1150.614	0.794	1150.614	1032.193	460.0	1150.614	2	793.741	793.741	1	1.218
1670.732	0.988	2018.129	2018.129	260.0	1670.732	2	4.671	4.671	1	1.115
1269.636	0.357	1269.636	1269.636	240.0	1269.636	1	0.0	0.0	0	1.203
1696.403	0.537	1696.403	1696.403	560.0	1696.403	1	0.0	0.0	0	1.355
1012.093	0.835	1022.162	1022.162	120.0	1012.093	2	510.612	510.612	1	1.069
2003.324	0.532	2003.324	2003.324	540.0	2003.324	1	0.0	0.0	0	1.287
615.742	2.082	1026.315	1026.315	981.497	900.368	2	0.0	0.0	0	1.862
588.095	1.92	1025.646	1025.646	160.0	907.551	2	57.823	57.823	1	1.125
1105.903	1.161	1105.903	1105.903	940.0	1105.903	1	0.0	0.0	0	1.987
1034.215	2.232	1034.215	1034.215	792.426	1034.215	2	0.0	0.0	0	1.802
1033.661	1.126	1033.661	1033.661	740.0	1033.661	1	0.0	0.0	0	1.806
1322.341	1.148	1322.341	1322.341	1140.0	1322.341	1	0.0	0.0	0	1.99
583.161	1.994	1021.475	1021.475	246.667	876.494	2	0.0	0.0	0	1.21
1100.588	1.155	1100.588	1100.588	1120.0	1100.588	1	0.0	0.0	0	2.176
1253.511	1.16	1253.511	1253.511	1160.0	1253.511	1	0.0	0.0	0	2.074
1068.961	1.165	1068.961	1068.961	1140.0	1068.961	1	0.0	0.0	0	2.242
1199.717	1.11	1199.717	1199.717	560.0	1199.717	1	0.0	0.0	0	1.518
622.323	2.081	1036.034	1036.034	968.481	910.203	2	0.0	0.0	0	1.841
621.393	2.07	1027.51	1027.51	978.277	911.824	2	0.0	0.0	0	1.842
581.847	1.936	1023.04	1023.04	220.0	892.595	2	2.993	2.993	1	1.177
617.752	2.003	1028.168	1028.168	888.617	925.598	2	0.0	0.0	0	1.722
594.779	1.914	1031.886	1031.886	240.0	920.039	2	81.043	81.043	1	1.184
605.072	1.93	1037.533	1037.533	220.0	930.333	2	81.043	81.043	1	1.169
1308.367	1.149	1308.367	1308.367	1140.0	1308.367	1	0.0	0.0	0	2.001
589.573	1.906	1029.217	1029.217	218.957	914.834	2	0.0	0.0	0	1.168
588.758	2.067	1025.197	1025.197	616.327	864.676	2	0.0	0.0	0	1.558
601.312	1.803	1037.932	1037.932	320.0	975.915	2	258.413	258.413	1	1.214
600.582	1.772	1033.263	1033.263	320.0	989.698	2	316.463	316.463	1	1.206
613.32	1.902	1044.215	1044.215	320.0	953.445	2	120.499	120.499	1	1.235
586.338	1.783	1026.355	1026.355	220.0	960.941	2	258.413	258.413	1	1.147
586.259	1.808	1024.811	1024.811	240.0	949.252	2	211.973	211.973	1	1.165
583.355	1.791	1021.73	1021.73	260.0	952.153	2	255.193	255.193	1	1.176
589.272	1.825	1021.155	1021.155	300.0	946.461	2	188.753	188.753	1	1.21
602.018	1.864	1035.313	1035.313	320.0	950.499	2	173.923	173.923	1	1.23
588.184	1.851	1024.941	1024.941	180.0	933.762	2	162.313	162.313	1	1.13
638.351	2.208	1043.459	1043.459	1042.766	902.659	2	0.0	0.0	0	1.986
612.775	1.901	1030.421	1030.421	560.0	952.9	2	140.499	140.499	1	1.412
1898.583	0.524	1898.583	1898.583	220.0	1898.583	1	0.0	0.0	0	1.121
1450.873	0.395	1177.948	1023.701	760.0	1450.873	2	943.401	943.401	1	1.348
1438.391	0.323	1133.52	1034.931	500.0	1438.391	2	812.472	812.472	1	1.246
2082.906	0.254	2034.263	2034.263	356.599	2082.906	2	0.0	0.0	0	1.163
2021.681	0.156	1414.274	1036.367	300.0	2021.681	2	1903.81	1903.81	1	1.096
1989.4	0.18	1423.278	1038.247	740.0	1989.4	2	1719.32	1719.32	1	1.245
1765.339	0.241	1304.689	1022.167	520.0	1765.339	2	1583.9	1583.9	1	1.188
1850.212	0.18	1323.273	1027.442	440.0	1850.212	2	1550.34	1550.34	1	1.157
1741.256	0.213	1278.801	1036.445	320.0	1741.256	2	1369.751	1369.751	1	1.124
2349.018	0.225	2034.045	2034.045	120.0	2349.018	2	610.34	610.34	1	1.043
2487.747	0.25	2037.141	2037.141	300.0	2487.747	2	900.59	900.59	1	1.097
1579.895	0.26	1202.45	1046.234	260.0	1579.895	2	944.671	944.671	1	1.115
2025.56	0.148	1439.991	1050.072	840.0	2025.56	2	1667.846	1667.846	1	1.287
1791.656	0.246	1334.876	1036.898	600.0	1791.656	2	1520.68	1520.68	1	1.219
1923.083	0.185	1391.79	1038.248	680.0	1923.083	2	1573.56	1573.56	1	1.24
2609.776	0.221	2047.732	2047.732	860.0	2609.776	2	1001.859	1001.859	1	1.27
2151.049	0.182	1545.743	1078.989	800.0	2151.049	2	1928.299	1928.299	1	1.248
2039.258	0.183	1466.604	1064.27	300.0	2039.258	2	1834.15	1834.15	1	1.098
1360.426	0.293	1075.861	1055.474	340.0	1360.426	2	467.392	467.392	1	1.199
2041.233	0.184	2041.233	2041.233	1080.0	2041.233	1	0.0	0.0	0	1.585
1032.625	0.097	1032.625	1032.625	-558.458	1032.625	1	0.0	0.0	0	0.686
1589.077	0.308	1233.703	1036.396	220.0	1589.077	2	1109.161	1109.161	1	1.093
1300.568	0.578	1145.708	1064.838	720.0	1300.568	2	558.322	558.322	1	1.387
1333.909	0.292	1054.16	1054.16	260.0	1333.909	2	444.172	444.172	1	1.154
2149.156	0.329	2055.163	2055.163	240.0	2149.156	2	160.771	160.771	1	1.101
2269.781	0.307	2037.865	2037.865	540.0	2269.781	2	465.85	465.85	1	1.2
1266.625	0.293	1034.316	1034.316	300.0	1266.625	2	351.293	351.293	1	1.189
1245.766	1.082	1245.766	1245.766	280.0	1245.766	1	0.0	0.0	0	1.243
1546.592	0.306	1198.184	1031.6	260.0	1546.592	2	1082.721	1082.721	1	1.112
1770.586	0.218	1770.586	1770.586	580.0	1770.586	1	0.0	0.0	0	1.357
1337.446	0.339	1069.147	1038.169	480.0	1337.446	2	468.662	468.662	1	1.268
1047.391	0.969	1047.391	1047.391	119.546	1047.391	1	0.0	0.0	0	1.111
644.918	2.057	1055.257	1055.257	600.227	949.861	2	0.0	0.0	0	1.492
1606.666	0.255	1213.741	1028.123	420.0	1606.666	2	1137.551	1137.551	1	1.178
2687.922	0.132	1809.781	1043.43	860.0	2687.922	2	3170.703	3170.703	1	1.196
1739.662	0.212	1277.206	1038.117	220.0	1739.662	2	1349.751	1349.751	1	1.085
1704.962	0.299	1309.533	1046.982	500.0	1704.962	2	1416.19	1416.19	1	1.19
2079.076	0.16	1471.668	1043.582	800.0	2079.076	2	1803.81	1803.81	1	1.256
2849.72	0.161	2092.604	2034.738	120.0	2849.72	2	1585.578	1585.578	1	1.032
2082.137	0.557	2082.137	2082.137	1140.0	2082.137	1	0.0	0.0	0	1.61
2021.868	0.527	2021.868	2021.868	570.748	2021.868	2	0.0	0.0	0	1.284
1393.773	0.405	1139.714	1041.244	500.0	1393.773	2	792.472	792.472	1	1.246
1060.413	0.606	1023.644	1023.644	280.0	1060.413	2	188.753	188.753	1	1.196
1329.864	0.427	1101.928	1043.712	740.0	1329.864	2	623.492	623.492	1	1.406
2684.576	0.152	2021.328	2021.328	180.0	2684.576	2	1130.839	1130.839	1	1.053
2145.4	0.468	2052.088	2052.088	160.0	2145.4	2	367.8	367.8	1	1.06
2489.856	0.113	1677.006	1043.897	720.0	2489.856	2	2621.678	2621.678	1	1.185
614.133	1.97	1046.598	1046.598	253.787	930.686	2	0.0	0.0	0	1.2
1678.417	1.044	2044.081	2044.081	346.259	1678.417	2	0.0	0.0	0	1.164
1419.542	0.4	1156.776	1048.641	240.0	1419.542	2	862.132	862.132	1	1.114
2347.311	0.172	1644.045	1046.005	680.0	2347.311	2	2510.748	2510.748	1	1.181
2484.106	0.174	1748.188	1089.0	180.0	2484.106	2	2684.898	2684.898	1	1.046
1742.959	0.253	1313.269	1068.752	300.0	1742.959	2	1338.141	1338.141	1	1.116
1062.912	2.243	1062.912	1062.912	517.596	1062.912	2	0.0	0.0	0	1.506
2428.079	0.313	2107.077	2107.077	680.0	2428.079	2	613.56	613.56	1	1.24
1675.967	0.257	1269.497	1059.487	260.0	1675.967	2	1218.821	1218.821	1	1.107
1717.012	0.256	1298.697	1061.848	360.0	1717.012	2	1289.887	1289.887	1	1.143
684.218	1.966	1051.055	1051.055	960.0	1038.504	2	217.143	217.143	1	1.677
1036.993	0.926	1061.147	1061.147	460.0	1036.993	2	253.243	253.243	1	1.3
1110.543	0.948	1110.543	1080.646	800.0	1110.543	2	271.293	271.293	1	1.503
2047.357	0.278	1531.765	1054.545	180.0	2047.357	2	2177.279	2177.279	1	1.052
2137.956	0.391	2041.716	2041.716	220.0	2137.956	2	238.821	238.821	1	1.09
2232.288	0.398	2127.916	2127.916	320.0	2232.288	2	296.871	296.871	1	1.128
1984.458	0.622	2030.773	2030.773	320.0	1984.458	2	389.751	389.751	1	1.124
1595.925	0.482	1356.892	1047.272	320.0	1595.925	2	1648.39	1648.39	1	1.112
2028.88	1.079	2028.88	2028.88	532.018	2028.88	2	0.0	0.0	0	1.276
1763.305	0.538	1763.305	1763.305	600.0	1763.305	1	0.0	0.0	0	1.366
2137.561	0.317	2026.296	2026.296	180.0	2137.561	2	262.041	262.041	1	1.073
2455.973	0.22	2026.089	2026.089	220.0	2455.973	2	747.71	747.71	1	1.073
1785.724	0.209	1302.537	1039.348	280.0	1785.724	2	1465.85	1465.85	1	1.103
2931.385	0.155	2931.385	2931.385	1100.0	2931.385	1	0.0	0.0	0	1.407
1388.712	0.526	1202.892	1027.139	840.0	1388.712	2	989.841	989.841	1	1.377
2803.172	0.117	1848.367	1042.303	120.0	2803.172	2	3427.937	3427.937	1	1.026
3182.255	0.106	2069.481	1038.91	860.0	3182.255	2	4101.315	4101.315	1	1.161
1881.527	0.206	1363.094	1025.251	320.0	1881.527	2	1683.22	1683.22	1	1.11
1694.897	0.289	1287.067	1029.125	220.0	1694.897	2	1498.866	1498.866	1	1.081
1383.12	0.407	1131.964	1043.827	220.0	1383.12	2	769.252	769.252	1	1.109
1004.164	0.863	1035.049	1035.049	200.0	1004.164	2	397.732	397.732	1	1.122
2270.157	0.152	1570.192	1034.432	820.0	2270.157	2	2379.819	2379.819	1	1.228
2422.46	0.122	1629.14	1024.409	240.0	2422.46	2	2658.458	2658.458	1	1.062
2312.45	0.305	2033.359	2033.359	800.0	2312.45	2	535.51	535.51	1	1.288
652.684	2.247	1039.177	1039.177	1072.971	914.441	2	0.0	0.0	0	2.025
1054.755	1.149	1054.755	1054.755	760.0	1054.755	1	0.0	0.0	0	1.828
1118.426	0.892	1118.426	1063.917	780.0	1118.426	2	442.222	442.222	1	1.448
2852.229	0.114	1925.699	1050.817	1320.0	2852.229	2	3287.347	3287.347	1	1.297
1390.865	1.13	1390.865	1390.865	460.0	1390.865	1	0.0	0.0	0	1.374
2188.096	0.142	1526.182	1055.344	240.0	2188.096	2	2089.569	2089.569	1	1.073
2277.364	0.143	1594.552	1054.614	680.0	2277.364	2	2174.059	2174.059	1	1.199
2348.681	0.475	2112.54	2112.54	880.0	2348.681	2	665.17	665.17	1	1.309
1810.129	0.251	1359.154	1068.473	660.0	1810.129	2	1405.85	1405.85	1	1.244
2378.951	0.226	2042.429	2042.429	120.0	2378.951	2	593.56	593.56	1	1.042
1815.951	0.189	1323.843	1041.354	800.0	1815.951	2	1324.58	1324.58	1	1.305
1340.633	0.338	1070.593	1038.46	420.0	1340.633	2	580.272	580.272	1	1.233
1251.356	0.596	1108.106	1062.293	800.0	1251.356	2	419.002	419.002	1	1.465
618.025	2.033	1044.36	1044.36	383.447	917.163	2	0.0	0.0	0	1.32
648.804	1.908	1047.087	1047.087	820.0	1005.992	2	128.753	128.753	1	1.574
611.834	1.958	1036.758	1036.758	542.177	931.289	2	0.0	0.0	0	1.424
1222.903	0.576	1076.75	1041.09	680.0	1222.903	2	533.832	533.832	1	1.388
1294.578	0.429	1073.898	1049.002	200.0	1294.578	2	525.442	525.442	1	1.113
1679.25	0.263	1282.455	1053.301	640.0	1679.25	2	1220.771	1220.771	1	1.269
2095.185	0.161	1487.778	1052.798	220.0	2095.185	2	1883.81	1883.81	1	1.07
2443.789	0.452	2089.859	2089.859	140.0	2443.789	2	876.825	876.825	1	1.045
1509.869	0.346	1213.705	1102.63	340.0	1509.869	2	734.422	734.422	1	1.172
2152.897	0.219	1599.221	1119.235	800.0	2152.897	2	1800.59	1800.59	1	1.258
1525.174	0.337	1216.821	1055.144	700.0	1525.174	2	835.692	835.692	1	1.341
1619.605	0.34	1295.578	1126.474	560.0	1619.605	2	940.181	940.181	1	1.259
1055.713	0.089	1055.713	1055.713	-787.438	1055.713	1	0.0	0.0	0	0.604
1612.679	0.269	1241.038	1066.582	300.0	1612.679	2	1009.841	1009.841	1	1.135
1487.165	0.435	1237.459	1070.661	760.0	1487.165	2	697.642	697.642	1	1.38
1611.925	0.326	1273.966	1105.835	500.0	1611.925	2	1013.061	1013.061	1	1.222
1581.128	0.273	1223.033	1046.587	660.0	1581.128	2	848.571	848.571	1	1.307
2109.629	0.422	2074.229	2074.229	853.379	2109.629	2	0.0	0.0	0	1.387
1454.572	0.333	1156.456	1060.945	280.0	1454.572	2	747.438	747.438	1	1.141
2000.797	0.521	2055.183	2055.183	416.599	2000.797	2	0.0	0.0	0	1.191
2046.217	0.552	2046.217	2046.217	480.408	2046.217	2	0.0	0.0	0	1.248
2140.472	0.384	2140.472	2140.472	912.562	2140.472	2	0.0	0.0	0	1.459
1651.677	0.267	1268.192	1054.3	780.0	1651.677	2	1000.907	1000.907	1	1.339
2839.619	0.181	2839.619	2839.619	520.0	2839.619	1	0.0	0.0	0	1.199
1863.608	0.22	1386.64	1056.069	760.0	1863.608	2	1371.02	1371.02	1	1.285
1819.028	0.386	1819.028	1819.028	900.0	1819.028	1	0.0	0.0	0	1.573
2205.053	0.465	2205.053	2205.053	588.209	2205.053	2	0.0	0.0	0	1.271
1873.489	0.344	1504.183	1117.55	880.0	1873.489	2	1242.041	1242.041	1	1.357
1878.143	0.265	1438.778	1055.448	980.0	1878.143	2	1476.19	1476.19	1	1.372
1352.96	1.12	1352.96	1352.96	200.0	1352.96	1	0.0	0.0	0	1.166
1353.195	1.189	1353.195	1353.195	660.0	1353.195	1	0.0	0.0	0	1.58
3173.092	0.122	2390.616	2117.977	900.0	3173.092	2	1431.429	1431.429	1	1.249
2984.157	0.09	1975.286	1103.163	120.0	2984.157	2	3436.327	3436.327	1	1.026
1089.202	0.934	1089.202	1056.093	980.0	1089.202	2	471.293	471.293	1	1.616
2507.241	0.317	2064.079	2064.079	1300.0	2507.241	2	811.61	811.61	1	1.45
1404.512	0.433	1167.868	1113.381	280.0	1404.512	2	573.152	573.152	1	1.148
1682.546	0.222	1257.408	1072.075	240.0	1682.546	2	1140.771	1140.771	1	1.101
1605.201	0.205	1208.875	1074.685	280.0	1605.201	2	873.741	873.741	1	1.132
1285.943	0.347	1039.109	1039.109	260.0	1285.943	2	433.968	433.968	1	1.155
1594.598	0.317	1249.461	1056.762	240.0	1594.598	2	1080.907	1080.907	1	1.104
2392.683	0.151	1647.568	1050.126	260.0	2392.683	2	2592.018	2592.018	1	1.068
2070.141	0.575	2070.141	2070.141	1020.0	2070.141	1	0.0	0.0	0	1.567
2363.339	0.242	2106.876	2106.876	240.0	2363.339	2	414.376	414.376	1	1.092
1907.855	0.166	1370.43	1068.675	320.0	1907.855	2	1543.9	1543.9	1	1.116
1065.177	0.91	1065.981	1065.981	500.0	1065.177	2	374.512	374.512	1	1.31
2004.436	0.252	1507.021	1080.072	760.0	2004.436	2	1684.49	1684.49	1	1.255
3882.42	0.098	2687.402	2054.783	160.0	3882.42	2	3315.465	3315.465	1	1.029
1787.486	0.583	1787.486	1787.486	760.0	1787.486	1	0.0	0.0	0	1.496
2339.163	0.344	2127.627	2127.627	620.0	2339.163	2	262.041	262.041	1	1.252
2275.7	0.406	2152.527	2152.527	240.0	2275.7	2	285.261	285.261	1	1.097
2209.676	0.595	2209.676	2209.676	960.0	2209.676	1	0.0	0.0	0	1.517
2618.651	0.256	2103.588	2103.588	100.0	2618.651	2	861.859	861.859	1	1.031
1691.225	0.305	1307.986	1059.856	240.0	1691.225	2	1314.921	1314.921	1	1.094
2303.49	0.159	1623.843	1070.072	380.0	2303.49	2	2175.329	2175.329	1	1.109
2237.495	0.285	2071.665	2071.665	140.0	2237.495	2	155.601	155.601	1	1.058
2051.521	0.428	2076.83	2076.83	686.259	2051.521	2	0.0	0.0	0	1.325
2120.218	0.558	2120.218	2120.218	747.528	2120.218	2	0.0	0.0	0	1.368
2077.816	0.446	2077.816	2077.816	1077.188	2077.816	2	0.0	0.0	0	1.549
1470.633	0.331	1167.504	1057.694	360.0	1470.633	2	760.862	760.862	1	1.178
1244.534	0.437	1043.572	1043.572	380.0	1244.534	2	420.952	420.952	1	1.229
2783.788	0.131	1861.811	1044.589	840.0	2783.788	2	3389.887	3389.887	1	1.182
2132.019	0.275	1588.563	1031.789	360.0	2132.019	2	2383.039	2383.039	1	1.099
2308.746	0.199	1649.336	1032.545	680.0	2308.746	2	2452.698	2452.698	1	1.184
2079.995	0.429	2116.712	2116.712	503.039	2079.995	2	0.0	0.0	0	1.235
2271.954	0.315	2036.006	2036.006	840.0	2271.954	2	456.19	456.19	1	1.319
2101.415	0.271	1556.218	1042.481	180.0	2101.415	2	2394.649	2394.649	1	1.05
1633.635	0.558	1633.635	1633.635	880.0	1633.635	1	0.0	0.0	0	1.601
1003.232	0.88	1034.668	1034.668	340.0	1003.232	2	351.293	351.293	1	1.214
1662.868	0.363	1317.38	1026.266	460.0	1662.868	2	1543.9	1543.9	1	1.166
1615.787	0.676	1615.787	1048.652	600.0	1615.787	2	2557.188	2557.188	1	1.158
2545.579	0.329	2017.797	2015.842	540.0	2545.579	2	1318.549	1318.549	1	1.153
3270.906	0.19	2391.314	2040.525	880.0	3270.906	2	2451.156	2451.156	1	1.188
3132.235	0.222	2338.066	2023.462	1080.0	3132.235	2	2207.347	2207.347	1	1.243
2877.106	0.203	2156.426	2028.008	1040.0	2877.106	2	1603.628	1603.628	1	1.271
3274.704	0.188	2386.404	2018.263	1180.0	3274.704	2	2537.596	2537.596	1	1.249
3531.339	0.163	2519.84	2026.155	880.0	3531.339	2	3001.995	3001.995	1	1.169
2833.847	0.128	1874.717	1032.509	520.0	2833.847	2	3455.646	3455.646	1	1.108
1255.222	0.545	1094.557	1026.651	240.0	1255.222	2	687.982	687.982	1	1.124
2269.709	0.36	2036.936	2036.936	240.0	2269.709	2	573.56	573.56	1	1.085
2369.283	0.349	2016.667	2016.667	540.0	2369.283	2	845.76	845.76	1	1.176
2556.255	0.146	1727.613	1022.981	740.0	2556.255	2	3061.587	3061.587	1	1.174
1647.764	0.476	1397.122	1040.055	320.0	1647.764	2	1787.71	1787.71	1	1.106
2321.321	0.441	2024.299	2024.299	1020.0	2321.321	2	885.76	885.76	1	1.333
2034.234	0.276	1516.689	1032.103	740.0	2034.234	2	2210.295	2210.295	1	1.214
3391.412	0.163	2420.547	2015.253	520.0	3391.412	2	2773.016	2773.016	1	1.104
2024.547	0.277	1512.439	1044.721	260.0	2024.547	2	2174.059	2174.059	1	1.076
1752.646	0.243	1299.502	1030.086	460.0	1752.646	2	1498.866	1498.866	1	1.169
2556.461	0.187	1772.407	1022.522	920.0	2556.461	2	3170.703	3170.703	1	1.21
2389.264	0.189	1667.657	1023.769	520.0	2389.264	2	2820.998	2820.998	1	1.129
2447.122	0.226	1762.012	1040.342	880.0	2447.122	2	2890.658	2890.658	1	1.214
2010.758	0.338	1554.976	1029.477	600.0	2010.758	2	2446.259	2446.259	1	1.165
1865.693	0.451	1560.753	1044.0	240.0	1865.693	2	2399.274	2399.274	1	1.066
2409.609	0.167	1664.72	1040.013	400.0	2409.609	2	2712.744	2712.744	1	1.101
2300.069	0.329	1760.115	1023.324	900.0	2300.069	2	3079.637	3079.637	1	1.208
2033.622	0.41	2023.166	2023.166	940.0	2033.622	2	16.417	16.417	1	1.428
1683.535	0.251	1265.22	1034.281	640.0	1683.535	2	1289.887	1289.887	1	1.255
2442.015	0.25	2016.322	2016.322	680.0	2442.015	2	862.54	862.54	1	1.223
2234.347	0.267	2015.702	2015.702	620.0	2234.347	2	289.751	289.751	1	1.239
1303.07	0.541	1134.665	1043.633	300.0	1303.07	2	800.862	800.862	1	1.148
2184.732	0.37	2015.004	2015.004	600.0	2184.732	2	387.8	387.8	1	1.227
1242.99	1.126	1242.99	1242.99	800.0	1242.99	1	0.0	0.0	0	1.725
1873.178	0.354	1873.178	1873.178	500.0	1873.178	1	0.0	0.0	0	1.283
1897.006	0.506	2011.37	2011.37	303.039	1897.006	2	0.0	0.0	0	1.142
1112.34	0.82	1112.34	1025.493	620.0	1112.34	2	671.202	671.202	1	1.318
1790.307	0.358	1411.265	1027.463	700.0	1790.307	2	1792.336	1792.336	1	1.231
1535.202	0.485	1306.812	1040.096	280.0	1535.202	2	1520.68	1520.68	1	1.102
1455.934	0.515	1255.484	1022.774	940.0	1455.934	2	1185.397	1185.397	1	1.391
1652.623	1.019	2014.708	2014.708	571.429	1652.623	2	0.0	0.0	0	1.266
587.891	2.021	1028.181	1028.181	388.481	875.771	2	0.0	0.0	0	1.337
2075.34	0.204	1498.858	1038.882	640.0	2075.34	2	1928.299	1928.299	1	1.198
2534.307	0.299	2048.19	2048.19	780.0	2534.307	2	872.2	872.2	1	1.251
1734.461	0.299	1332.066	1034.723	780.0	1734.461	2	1382.63	1382.63	1	1.291
1656.211	0.292	1262.524	1024.859	280.0	1656.211	2	1404.58	1404.58	1	1.107
617.407	1.975	1037.754	1037.754	340.0	933.96	2	46.213	46.213	1	1.269
628.003	2.06	1031.804	1031.804	955.057	924.239	2	0.0	0.0	0	1.806
590.37	1.987	1029.622	1029.622	343.447	889.509	2	0.0	0.0	0	1.287
609.588	2.153	1039.428	1039.428	422.766	873.897	2	0.0	0.0	0	1.4
1472.026	0.313	1147.999	1019.732	640.0	1472.026	2	980.181	980.181	1	1.296
1480.087	0.313	1154.319	1018.903	600.0	1480.087	2	1011.791	1011.791	1	1.276
1998.045	0.142	1394.181	1022.311	680.0	1998.045	2	1779.32	1779.32	1	1.225
1996.828	0.412	2029.51	2029.51	740.0	1996.828	2	48.571	48.571	1	1.344
1016.799	0.894	1036.846	1036.846	640.0	1016.799	2	319.683	319.683	1	1.405
1008.351	0.875	1032.139	1032.139	440.0	1008.351	2	394.512	394.512	1	1.273
1015.033	1.135	1015.033	1015.033	920.0	1015.033	1	0.0	0.0	0	2.028
1514.09	0.384	1219.396	1034.205	560.0	1514.09	2	1157.551	1157.551	1	1.238
1080.386	0.817	1080.386	1036.938	180.0	1080.386	2	684.762	684.762	1	1.094
1023.832	0.838	1026.925	1026.925	160.0	1023.832	2	522.222	522.222	1	1.092
2698.756	0.206	2038.772	2038.772	320.0	2698.756	2	1281.769	1281.769	1	1.09
2352.396	0.096	1561.103	1021.525	540.0	2352.396	2	2472.698	2472.698	1	1.146
969.246	0.976	1039.019	1039.019	620.0	969.246	2	55.873	55.873	1	1.464
1059.136	1.085	1059.136	1059.136	240.0	1059.136	1	0.0	0.0	0	1.246
1264.5	0.543	1101.9	1027.12	480.0	1264.5	2	631.202	631.202	1	1.246
1145.172	0.584	1033.43	1033.43	220.0	1145.172	2	294.512	294.512	1	1.136
1031.444	0.862	1041.121	1041.121	240.0	1031.444	2	464.172	464.172	1	1.143
1114.881	1.116	1114.881	1114.881	420.0	1114.881	1	0.0	0.0	0	1.42
908.602	0.973	1033.23	1033.23	303.991	908.602	2	0.0	0.0	0	1.242
1978.76	0.408	2017.498	2017.498	651.429	1978.76	2	0.0	0.0	0	1.303
1715.299	0.292	1307.469	1027.365	580.0	1715.299	2	1398.866	1398.866	1	1.213
1890.601	0.648	2023.498	2023.498	240.0	1890.601	2	145.941	145.941	1	1.102
1715.212	0.253	1291.327	1043.869	800.0	1715.212	2	1323.311	1323.311	1	1.315
1999.558	0.545	1999.558	1999.558	1160.0	1999.558	1	0.0	0.0	0	1.632
